ce_1,ce_2
-0.72441006,17.30979
2.4242592,11.725061
5.098158,8.226337
2.3200722,11.753614
0.32267952,15.203379
5.060093,8.7454405
6.6960373,0.84536743
5.5307665,7.852812
-0.3082924,16.394768
2.7620373,11.092758
1.4062176,12.980507
-0.10496521,16.284088
0.7322273,14.587946
-0.3666458,16.415789
5.188897,8.113899
-0.35211754,16.103424
0.9321976,14.163868
0.5700054,14.895521
0.9916668,14.015798
-0.016571045,15.847954
-0.40396714,16.472282
-0.73241043,16.927467
0.5588608,14.746173
-0.52593994,16.454668
0.45251083,14.943527
1.1633892,13.389347
0.5098381,15.123983
4.766138,9.1158085
0.103084564,15.025641
2.4142685,11.20084
2.4940777,11.127561
0.13463593,15.683325
0.03288269,15.915247
0.026016235,16.044268
1.8754311,12.267583
0.38183212,14.837294
6.233856,7.255783
0.055263042,15.779207
2.452383,11.372107
2.4484024,11.579992
2.6390038,10.630259
-0.14295006,16.414366
0.85993576,14.37118
-0.7111168,16.624767
-0.17866135,15.992521
0.9996586,13.425479
0.3031044,15.113865
6.2983894,6.9443398
4.3616495,9.512822
0.6186905,14.362356
-0.006465435,1.0314393
2.7049732,11.431513
0.47260475,15.089189
-0.5561142,16.753304
2.4226456,11.482021
1.0078392,13.592134
2.6107712,11.124134
-0.47709274,16.38728
2.1851044,12.074486
0.046287537,15.249994
1.081337,13.34346
6.573744,6.550329
1.8709908,12.138315
0.65193176,14.413464
0.016418457,15.815235
2.1199098,11.745302
4.1158752,9.704571
2.8123803,2.6398568
-0.34799767,16.077272
-0.7941437,17.228653
0.20681763,15.519947
0.4644146,14.585426
-0.122428894,15.682404
-0.10499191,15.604679
-0.52422714,16.748396
0.8896332,14.207239
0.5115204,14.765709
0.5564995,15.051214
-0.63915634,16.710367
5.423934,7.615653
0.36795425,15.061058
0.6581192,14.318275
-0.6631775,16.873186
-0.7816696,16.750217
0.15569687,15.551775
-0.52521324,16.820309
-0.97367096,17.676392
4.197077,9.604017
0.3630123,15.251205
6.553501,1.0116272
1.1543884,13.559429
2.0463486,1.8830261
0.33367538,14.612392
-0.5824337,16.501556
0.9917755,13.776955
-0.38119888,16.375603
1.0993958,13.829861
1.0608711,14.103839
-0.05205536,15.573734
-0.32645798,16.290663
1.9279022,12.491206
1.5588474,1.49823
0.23105621,15.06152
6.5169477,6.281539
-0.024684906,15.575445
0.4377284,14.658593
0.89893913,13.870733
2.4938545,11.148796
-0.3813591,16.695835
1.9268208,12.349311
0.78266907,14.315642
3.0003052,10.633575
-0.71559906,17.149818
-0.08456802,16.156443
0.6211338,14.696563
0.92500305,14.547028
-0.7800255,17.138294
3.9599438,10.331278
0.89549017,14.61525
0.29025078,15.625595
-0.9514694,18.109684
0.8373184,13.99637
-0.45619678,16.740944
1.1605453,13.819382
5.7082863,7.715458
0.75312805,14.620508
1.195303,13.678374
4.6640472,8.477158
4.4640923,8.632687
1.771986,12.136875
-0.114274025,1.0691409
3.5455694,3.389165
1.824297,12.6339245
4.2952957,9.576246
4.6566525,8.796606
0.647995,14.071716
4.889839,8.59803
-0.16514587,16.85738
5.0780034,8.598373
-0.04711914,15.701896
4.2052393,9.2593
0.3037796,15.411014
-0.26031494,16.349491
0.6511917,14.798073
4.948841,8.448323
5.626137,7.8010674
2.818676,10.874807
-0.07098389,15.469852
0.088235855,15.44125
0.19804764,15.569734
1.1268368,13.817937
6.315196,7.281493
6.3410206,6.955126
4.377433,9.649996
3.5083027,10.747393
-0.5563736,16.825495
1.417656,13.2167
-0.12856102,15.802961
-0.37047386,15.890526
4.200569,9.045745
-0.2877636,15.944654
0.3495922,15.078168
-0.32352257,16.342955
0.48900223,14.95363
0.21656227,14.878885
0.8806572,13.845684
0.81767845,13.945038
1.2103901,13.420771
0.3080902,15.270597
3.7734718,10.072762
0.9335022,13.685108
4.986496,4.876175
-0.3678131,16.511997
0.5023184,0.6409693
3.1118727,10.604279
0.3836975,15.535147
-0.35703564,16.292068
-0.19943619,15.605293
0.6108856,14.33621
1.0199566,14.089352
0.6355915,14.425846
6.6833115,0.9259968
-0.6663666,16.740543
-0.24182701,16.130001
0.6973381,14.641046
-0.3858528,16.767673
4.5698013,9.071384
-0.088272095,15.697894
5.0946083,8.339977
0.7505169,14.385503
0.87493134,14.058121
2.8829498,10.6137295
-0.62922287,16.820026
0.89518356,13.851414
0.5319147,15.147419
6.0731926,7.448139
2.7197266,11.210478
1.4906979,13.132528
1.6482735,12.834291
6.753166,1.8131332
0.0022125244,15.601583
1.6511116,12.622671
1.3377724,13.26041
-1.0612812,18.028625
0.25659943,15.16433
-0.2253704,15.888194
1.2376652,13.535313
-0.9696808,17.858292
0.84519196,14.147572
2.9111557,11.597366
0.55418396,14.797981
1.7910423,12.783415
0.0031700134,15.60112
0.780818,14.2524605
-0.030166626,15.766966
1.2924137,13.36259
2.753601,10.702724
-0.5807991,16.6657
7.8404427,-0.39519882
1.4022408,12.829626
4.4036484,9.524751
-1.060669,17.634998
0.7119179,14.84692
-0.43112183,16.552881
0.5869694,14.500444
1.0633621,13.573719
-0.68691635,17.150043
4.5940704,8.9033165
0.32286453,15.417567
0.02681923,15.104485
4.511627,9.191978
-0.3105011,15.966442
0.12605476,16.111866
0.15118027,15.703989
2.449356,11.177185
1.0910778,13.670607
4.238888,9.661472
6.9153824,-0.78751373
0.81127167,14.011272
-0.5129547,16.551329
0.35554504,15.414685
0.97332954,13.9918785
0.13923645,15.4519615
0.5542221,14.8867855
-0.4401245,16.145775
-0.36910248,16.358871
-0.38469696,16.14063
6.6234264,1.8474903
2.3669472,11.4546795
2.321392,11.423385
0.007331848,15.683511
0.046720505,15.39209
1.9082947,12.40736
0.15507889,15.166029
0.30248833,14.997667
-0.5134983,16.385088
-0.56508636,16.74302
0.2792282,15.302276
-0.16641378,15.585973
3.7358704,10.068342
2.0792046,12.333482
0.6757984,14.442476
-0.019325256,15.748398
2.313591,11.4360485
-0.6985893,16.977879
-0.0025672913,15.899457
1.4795303,12.135836
-0.6122093,16.897762
-0.16452408,15.972212
-0.56573105,16.603588
9.005463,0.54818726
-0.18039703,15.7279625
0.20619583,15.647083
-0.33615494,16.099686
4.5921726,4.520811
1.3534966,13.093771
1.9536781,12.3413315
-0.7872906,17.545708
0.96807146,13.997027
-0.548996,16.858189
-0.35373306,16.294157
3.175251,10.62565
-0.5286751,16.545454
2.4262314,2.2379036
0.32046127,15.410572
2.3197117,11.816138
0.5740528,14.426287
-1.1084824,18.159084
6.5076294,6.4578133
2.3415833,11.810486
1.251646,13.423343
-0.066301346,15.615406
-1.0221901,18.440939
0.23002243,15.502351
0.9907608,14.096408
4.2725086,9.56848
6.6948833,1.4022598
-0.015165329,15.908043
0.02684784,15.414201
1.5359058,12.735841
0.23355103,14.999912
2.3323612,11.541701
1.9328766,12.117792
-0.16463852,15.981005
3.227604,10.799313
1.13274,13.0896435
-0.40135956,16.534441
-0.27820587,16.320065
0.65989685,14.532812
-0.35603714,16.50121
7.9739876,0.022777557
-0.39814758,16.63306
0.86608315,14.237535
1.1033764,13.404908
-1.0228653,17.55416
-0.8236046,17.821814
5.0397444,8.380244
1.0580177,13.345816
2.2328224,11.508539
-0.025810242,15.49011
0.2563076,15.319124
0.09499359,14.886364
6.7429366,2.2022705
-0.20663452,16.123354
1.0522194,13.578878
1.6942444,12.754709
5.8254595,7.6808786
-0.63349533,17.022951
4.2328854,9.653059
3.2120113,10.427548
-0.64622116,16.648428
0.68630886,14.707933
0.85310745,14.184348
-0.66915894,16.841099
1.3253803,1.853651
2.8072205,11.172287
0.91884995,14.006523
-0.034053802,16.31059
1.6152716,12.863266
4.467558,8.841452
-0.26465797,16.60645
5.65931,7.781281
-0.44166374,16.55697
-0.35921478,16.019745
1.0010796,13.883331
-0.0048942566,15.757385
0.28450775,14.928595
-0.202919,15.736271
0.46754646,14.992462
-0.09028435,15.525209
2.805933,11.296845
1.5785255,12.926077
-0.65081024,17.26429
1.430418,12.951691
0.38440704,14.8694515
1.2075577,13.306427
5.43132,8.309685
0.18937016,15.619476
4.604331,8.431892
0.9639969,13.655746
-1.0156746,17.958574
0.18585968,15.825552
0.00847435,15.448284
-0.16594315,16.164791
-0.18606567,15.775819
-0.54011536,16.94269
3.5608368,10.414833
5.0330772,8.283173
0.5441818,14.712894
3.2488766,10.698148
-0.89655685,17.703083
2.2214012,11.431762
-0.5279999,16.540745
0.2717247,15.296808
-0.055379868,16.23074
-0.054473877,16.183754
-0.36805725,16.443367
0.37882996,14.705915
1.9960175,12.086088
0.095882416,16.01525
1.6888542,12.770689
-0.12174988,16.168137
0.3590107,14.945753
0.55153275,14.736301
-0.7613411,16.9212
4.041644,9.5463295
0.5920353,14.310729
0.998909,13.646469
0.4024868,14.805475
-0.8570404,17.751692
0.35319328,15.230807
1.4484406,12.895414
2.8717842,11.225613
1.4888306,13.016712
1.3595505,12.984982
0.997303,13.666208
0.31557846,15.340816
0.8856411,13.951345
0.048583984,15.545047
-0.90532494,17.44472
3.1337547,10.63705
-0.020877838,15.644087
0.0052948,15.213917
3.9543304,9.78836
-1.117302,18.332499
2.0422516,1.7349167
2.04768,11.914732
-0.25629997,16.021978
2.175045,11.754944
0.22779465,15.127075
6.4612427,6.7667465
0.17733383,15.627865
0.15950012,15.245796
-0.11715317,15.722372
-0.58869934,16.757727
1.9227982,12.373775
2.7514343,11.323074
1.5546398,12.55481
-0.5990448,16.79515
4.8675237,8.663549
-0.9115906,17.541992
1.8152084,12.4396515
-0.03522873,15.853893
2.6543388,10.940607
0.12164879,15.482923
0.6626129,0.7872753
3.201191,10.629391
5.503954,8.008894
-0.12100792,15.918992
0.120622635,15.820642
-0.22062111,15.93893
6.6000595,3.2677307
-0.8968849,17.702948
0.49456024,14.58597
-0.14552307,16.00665
-0.18721199,16.192102
5.0233765,8.19302
2.3097496,11.997111
-0.98890686,17.536976
-0.105537415,15.979684
-0.053985596,15.722733
1.7017975,1.743145
0.41223526,14.911404
6.7780533,5.4236794
-0.0020332336,15.720325
2.6578255,10.86611
-1.0103683,17.988293
-0.8146496,17.475574
1.1733551,13.606676
0.9232769,14.012364
-0.16448402,15.581942
2.0179386,11.571432
3.582672,10.231579
0.72589874,14.043685
6.6819725,3.97332
2.0264397,12.10338
0.9260597,13.721334
0.46773338,14.900393
5.2572556,8.458391
2.0317955,12.017414
2.0792007,12.097849
4.656563,8.689667
-0.4372654,15.989798
-0.014293671,15.461815
2.5300102,11.527443
1.3961563,13.189261
0.593256,14.762472
0.4879036,14.903852
0.045934677,15.576027
-0.14804077,15.942352
3.0775125,10.01284
0.29067612,15.357462
0.468338,14.966917
6.025116,7.448349
-0.15118122,16.32114
1.7484207,12.392595
0.3043518,15.268415
1.2837887,13.681964
0.5232544,14.754119
0.642643,14.572613
0.55336,14.910888
0.11922455,15.88311
-0.3011322,16.508032
0.417202,14.68902
1.5312347,12.291885
-0.2769432,16.023237
1.1595788,13.643997
0.790596,14.761042
0.20542145,15.504651
1.3584366,13.467285
0.32203293,14.767868
1.109108,13.571007
0.065761566,15.693812
-0.48820877,16.706732
2.6496162,11.311086
0.64537436,15.0113125
2.2192078,11.812975
-0.47781944,16.239246
1.1631451,13.3615885
0.30722618,14.910305
2.5652199,11.187248
0.28801727,15.4164095
0.65569687,14.819483
1.2349625,13.610599
-0.6062813,17.200588
-0.17625618,15.779259
0.85282516,14.078638
0.36813354,15.247994
0.04330921,16.095901
2.4631805,11.053455
-0.31819725,16.585894
2.482284,11.408158
1.1961524,13.71125
0.43658638,14.848545
-1.0625916,18.22687
1.7938004,12.474533
-0.09132767,16.1292
4.0156136,9.672268
-0.5886307,16.599743
1.668108,12.693237
0.52035904,14.662607
2.8107646,10.91327
0.17863274,15.356697
1.2384706,13.222793
-0.3302765,16.70285
-0.094646454,15.734034
5.0144005,8.323629
6.656227,5.0989304
1.5554466,12.598228
-0.35827637,16.518162
3.2203255,10.71756
-0.96894455,17.21426
-0.7965584,17.415607
-0.15580559,15.4783535
0.18291092,15.418708
1.4448624,12.924389
1.0346947,13.929644
-0.286438,15.79771
1.7837753,12.769163
-0.29120255,16.354015
1.1873055,13.671106
-0.12935257,16.154205
0.8084831,14.306357
-0.07276535,15.99543
-0.30000687,16.391657
-0.57834625,16.312557
5.0686455,8.559288
1.005003,13.905336
0.83660126,14.199074
0.10572815,15.688627
-0.6756058,17.39118
-0.17211342,16.177452
2.9036007,11.157035
1.5817137,12.816942
1.4410896,12.757168
1.2255707,13.4587345
0.47836304,14.374513
-1.0629196,17.855862
6.216252,7.41277
0.08035278,15.764854
-0.30358887,16.020151
-0.51890945,16.916325
-0.22620773,16.255808
-0.5047188,16.817087
3.161316,3.1581707
0.06730652,15.634979
1.6469879,12.15735
5.1359286,8.670582
3.8130798,9.449965
-0.8905258,16.894484
2.7223396,11.4148245
1.4945431,12.799183
-0.0073776245,15.448793
1.1397476,13.679523
1.5462399,1.7187691
0.47837448,14.665564
2.8659627,11.218204
-0.43650436,16.742435
0.087020874,15.786758
3.8942528,9.974493
1.6512165,12.5883045
1.6295547,12.817474
0.56565094,14.596975
1.0803146,13.116124
0.80114174,14.316965
1.8421268,12.116583
-0.12926674,16.211195
-0.09604454,16.122047
1.4498158,12.993762
1.4400864,13.006449
-0.5389137,16.118595
0.53593063,14.6043625
-0.51280594,16.446253
0.41139603,14.795618
1.7461548,12.262024
1.4264259,13.090632
2.7352142,10.881457
4.1454754,9.938553
0.14485931,15.389284
0.83340454,14.720609
2.0463638,12.091537
-0.13127899,15.806982
4.6360908,8.898287
2.8303623,11.168253
1.2818336,13.304285
2.75391,11.623436
-1.0721741,17.829487
-0.06846714,15.829347
6.4058266,6.6039543
2.236044,11.513191
0.45091438,15.482765
-0.14930153,15.689068
0.9883232,14.026541
4.773158,8.567168
-0.13530731,15.5110035
6.913111,5.369155
-0.38919258,16.637915
-0.066978455,15.52846
-0.303854,16.388405
-0.27417374,16.405258
-0.33519745,16.407442
-0.24577332,15.743172
0.12665176,15.550285
0.5820236,14.859272
1.3924522,12.976297
0.24746895,15.173458
0.16674805,15.124202
0.49631786,14.85293
0.10900879,15.644749
0.7484894,14.289684
-0.28681564,16.493765
3.7957916,10.093468
0.034740448,15.6745405
6.7517204,5.617996
-0.45163727,16.28688
-0.27415466,16.11308
0.02658081,15.9520235
-0.7272568,16.732822
4.62154,8.909917
3.3404713,10.091623
0.43145084,14.989834
2.4986343,11.143082
0.48485565,14.485943
2.3610725,11.716658
0.11388016,15.7900715
-0.23942089,15.81338
0.17023277,15.194571
4.277586,8.77523
1.0771389,14.088639
0.80776024,14.14455
1.4710407,13.242456
3.7360516,9.537701
1.5355482,1.367465
1.2838058,13.588755
2.065712,12.068586
0.5020008,14.609298
1.5144367,12.703684
-0.34386826,16.4295
5.191391,7.8794136
-0.5686188,17.019007
3.5060616,10.245973
1.7997382,12.849168
1.1873779,13.786396
0.23889542,14.922104
0.23767471,15.407906
2.418026,11.209335
1.3572521,13.1514225
-0.3384552,16.562313
4.777584,8.947884
1.3768959,1.2386913
3.0993252,10.424594
1.1017151,13.777914
0.50969124,14.781197
-0.97648144,17.842012
-0.024681091,15.998367
-0.6564064,17.30111
-0.32444382,16.223288
-0.037700653,15.68025
0.1337738,15.323919
3.1156342,10.598333
1.0479736,13.217479
0.27952576,15.021236
0.62060165,14.360508
4.2003746,9.359449
1.379158,13.181959
-0.08139038,15.643866
6.132992,7.177147
0.4835434,14.357035
0.7240038,14.761412
0.15016937,15.4809475
-0.7327194,17.269388
1.0522976,14.020528
0.43634224,14.84465
0.12781525,15.178659
1.7512665,12.604153
0.008800507,15.716425
0.36670184,15.189581
1.1196938,14.02207
0.5943451,15.001835
-0.47754288,16.784052
0.20840263,15.323023
-1.0560455,17.718449
1.5447273,12.9909115
0.6209488,14.692753
3.938486,9.552706
0.5274811,14.743227
2.2117577,11.835934
1.8546524,12.506975
-0.294384,15.553146
0.18357468,15.525215
3.7514877,9.988801
2.1396637,11.935259
0.42982674,15.123957
0.23485565,15.143507
0.16780472,15.276804
0.042087555,15.882967
1.2887383,13.232931
0.46706867,15.066054
-0.24500275,15.977127
0.37215424,15.096633
0.10984039,15.706223
-0.363451,16.053827
-0.4465332,16.719753
3.7581267,9.618706
2.3186588,11.279947
2.3544464,11.386581
0.18299103,15.719816
4.5834503,8.983322
-0.2321167,16.56603
4.032978,10.187364
-0.5605316,16.476467
0.33801174,14.900145
2.528164,11.145683
-0.33589363,16.494724
1.339468,13.100857
4.816904,8.45545
0.22854996,15.17724
1.6055641,12.884123
0.9571686,14.376369
4.7062187,9.271233
0.8095398,14.452606
0.2258892,15.278236
0.061065674,15.844362
2.8094368,10.935278
1.0335884,13.731274
0.121269226,15.150244
0.5117512,14.577811
1.3952255,13.110071
1.3825569,13.256103
-0.3227768,16.280159
-1.0417519,17.863096
0.31993294,14.463625
-0.3609314,16.4413
0.88795567,14.32914
1.2285023,13.201347
6.8281403,5.1885033
0.5826988,14.612305
2.5055199,11.138876
3.470169,9.884035
0.13924408,15.3418865
-0.04263687,15.743987
0.5776291,14.7758875
-0.49711037,16.687687
1.3535805,13.117043
1.0665455,0.94297886
0.90481746,14.384255
2.8196087,11.140329
3.6543307,10.302191
5.016575,8.915146
0.04367447,15.448822
6.794029,3.5452042
-0.5411005,16.819195
8.908697,0.059028625
0.36406326,14.888004
-0.016396523,15.591902
2.0308456,12.46788
2.615815,10.9501295
0.2558937,15.217211
3.1250057,10.9330845
1.4619675,12.56617
-1.013176,17.861506
-0.408947,17.18357
0.5151024,14.409679
2.5517054,11.303957
-0.12405777,16.076221
0.2136879,14.909049
6.71117,4.010277
1.9225159,11.921131
0.7026901,14.295284
1.1743851,13.47306
4.804146,9.158936
-1.1138973,17.95511
0.97857285,14.059589
0.77745056,14.0826645
-0.20166588,16.359077
-0.14563942,16.22834
4.756817,8.443058
4.2822437,9.34046
3.132925,10.87501
-0.74832153,17.08274
-0.41322327,16.611635
-0.5887661,16.832815
1.6874199,1.5668449
-0.19621277,15.594627
4.7203684,8.760948
4.8409014,8.7786455
0.5091381,14.980583
0.87903786,14.27693
5.636537,7.879527
-0.4164276,16.41418
-0.32684708,16.349903
0.29371262,14.932724
0.48746872,14.815739
4.1922417,9.393789
-0.3309288,16.047586
-0.15151215,15.692586
0.7211256,0.72798634
0.19246292,15.624716
0.81443024,14.518192
-0.71092415,17.382952
-0.18891335,16.030869
0.06710625,15.579447
1.7224293,12.429396
0.7471361,0.86500263
2.183113,11.448787
0.77607346,14.204677
0.31158447,15.235882
-0.023350716,15.897371
0.11424255,15.25766
0.20368195,15.784218
-0.4972458,16.477242
0.45737267,14.886135
0.37054443,15.175533
-0.5976906,16.643047
0.26008606,15.537483
1.371933,12.906086
-1.014885,17.980694
0.20046234,15.231548
2.5717945,11.57176
1.002594,13.743549
4.4576836,9.201542
6.4137135,6.706396
0.20164108,15.40466
1.78228,12.461985
6.710457,4.973404
0.34739685,15.18346
5.310671,8.362616
-0.5794182,16.895702
1.3799725,13.242847
0.41832352,15.004417
1.0950756,13.878765
-1.115509,17.86788
2.275547,11.908821
4.464531,9.197453
1.5835648,12.9452095
-0.2213602,15.986907
-0.20368958,15.563839
0.6921463,14.281513
6.121046,7.070696
-0.028377533,15.943256
-0.2604866,16.142159
1.0955753,13.709988
5.500492,8.080967
1.5511799,12.831318
0.5995312,14.690651
-0.35347176,16.35108
3.4941196,9.923332
0.039627075,15.73222
2.7433472,10.927738
0.16075325,15.2874155
0.0664196,15.741539
1.467205,12.716427
-0.37828445,16.519497
0.55023575,14.447892
-0.60855484,16.471403
1.8495929,12.140118
-0.60389614,16.774872
-0.9918375,17.63939
-0.6941757,16.685925
4.763405,8.101543
0.64367867,14.812719
2.164711,1.8962498
6.659989,4.5322804
1.123949,13.5065
2.8002071,11.242975
0.14273834,15.330259
0.5323181,14.6626835
0.47616768,15.0421095
1.9535503,12.245292
-0.2761593,16.316494
-0.97817993,18.470833
0.121520996,15.804321
1.6491814,12.641808
0.07462406,0.6090362
-0.1830864,15.959333
0.13639832,15.623689
-0.26828766,16.005707
1.7338562,12.524965
6.326393,7.3689384
1.0331383,14.052362
4.31005,8.973793
6.719719,3.9577026
3.1544724,10.830526
2.973278,10.829727
-0.644413,17.00565
6.0210648,7.3025208
1.110393,13.649331
6.7786922,5.709612
-0.04639387,0.92513263
1.9249916,12.32161
-1.0300407,18.162994
-0.9518013,18.044495
2.1817455,11.640812
6.3191566,7.4060097
0.8696213,13.409296
-0.12053108,16.235859
1.3806057,12.804887
-0.018405914,15.792463
1.8766994,12.373512
0.6168747,14.184193
-1.089962,18.085665
0.16672134,15.0676155
4.966899,7.854041
0.42037964,14.689209
2.5351143,11.228756
0.56767845,14.658982
2.641859,10.988672
1.3145504,13.212677
5.510893,7.734656
3.7659988,9.762299
2.3352718,11.406298
-0.54777527,16.893484
-0.08416748,15.743935
4.4465866,9.210352
-0.6695938,16.629793
0.16663551,15.380471
2.306157,11.449159
-0.42787933,16.473286
-0.16628265,15.462181
0.36595535,15.120167
-0.44789505,16.552681
0.59449005,14.810135
0.460495,0.87593937
4.8568153,8.29034
0.08261871,15.481321
1.5530815,12.601263
-0.43221092,16.431465
0.45954895,14.716013
2.686449,11.455913
-0.89956856,17.405502
0.10326767,15.562078
2.5692396,10.939642
-0.26834202,16.37086
-0.64486694,17.10243
3.5474167,10.684774
-0.8534355,17.477482
0.84313774,14.214068
1.2862663,13.03542
6.8162975,4.7344418
6.820444,2.647869
-0.7169304,16.853582
0.2582302,15.155779
1.447113,1.1668015
0.93852997,14.05382
0.42091942,14.882006
0.03590393,15.644636
-0.9302559,17.624128
2.899784,10.436531
-0.32653046,15.700158
1.2209873,13.559349
6.7799892,5.5893307
0.19048119,15.467144
1.965662,12.137777
2.9224224,10.754366
-0.85194016,17.262775
0.43642616,14.702814
1.3339577,13.134758
0.57558346,0.55487347
3.5454671,9.891223
4.8052297,8.485932
-0.43645096,16.763885
6.3559513,7.244814
2.0865364,11.932453
0.23404205,0.83625996
-0.74196243,17.160664
0.78533936,14.6241
1.1889763,13.340694
0.80111504,14.000345
0.06098175,15.785107
-0.02741623,15.391836
2.7681646,11.362034
0.17824173,15.776768
4.861747,8.433718
-0.06730652,16.037699
0.103105545,15.501678
-0.21060085,15.826217
2.1643248,11.63092
-0.25331306,15.819138
5.8929806,7.5840054
1.1013489,13.877399
-0.5301056,16.477764
-0.23159409,15.695171
5.901982,7.4356313
3.154354,11.092482
-0.9107437,18.007982
-0.5631485,16.78637
-0.6082878,16.810984
0.34784698,14.956884
-0.8157635,17.34274
6.4790554,6.331793
1.288868,13.351225
-0.6630211,17.264599
-0.07868004,16.173517
5.6234703,7.2470207
6.6729584,5.051071
0.55607605,14.489027
1.2158756,13.748012
5.084198,8.197807
0.78263474,14.600985
3.7206173,9.924105
1.4584122,12.77359
0.22255516,15.852142
3.5190086,10.290127
2.3348026,11.267096
-0.06280899,15.637162
1.1079102,13.8987465
0.01614952,15.879202
-0.09285545,15.509655
-0.63098145,16.313433
-0.5088577,17.039665
2.5127182,11.140907
-0.8964844,17.880873
-0.8335953,16.908543
0.5580902,15.209005
0.24180031,15.516237
-0.2812767,17.187653
5.8565063,7.6139402
-0.34912872,16.322987
0.046527863,15.485243
1.5984917,12.94862
1.4818153,12.724961
0.24612045,15.136731
3.9279613,9.857222
-0.1678009,16.422878
-0.14867783,16.324501
0.20011139,15.13432
6.479091,6.9164157
1.2977772,1.0793648
0.49147415,14.794334
4.6411934,8.905432
2.4109821,11.168036
5.691021,7.8232555
4.873934,8.52899
3.0160675,10.4753685
1.0288315,13.90041
0.2540779,15.5542145
-0.7783623,17.2421
0.41695404,14.597304
2.7128735,10.578312
-0.110141754,15.698974
0.40914917,15.19717
-1.0305557,17.725224
-0.5239029,16.446737
4.082676,10.083208
-1.0571823,17.78721
3.37644,11.203279
1.4389572,12.924533
-0.9286399,17.824715
1.3660965,13.144921
-0.70595646,16.636477
1.9972305,11.960848
0.86868286,14.009468
-0.021896362,15.8380375
6.2000113,7.3150663
-0.4882698,16.550413
5.3033295,7.598152
1.2767096,1.2997856
0.71679497,14.28766
0.0327034,16.191025
2.85177,10.20001
1.1047592,13.543362
-0.4482174,16.23533
-0.47819996,16.839504
5.5143223,8.258484
0.77695465,14.591966
-0.46784973,16.110401
2.6420746,11.420856
-0.103775024,15.831223
0.3054657,14.886738
2.3041668,11.480876
0.86610794,14.207728
-0.15033913,15.598094
1.3912945,13.045471
0.13866234,15.432072
1.13834,13.741809
-0.33040237,16.147114
2.0141945,12.107351
0.20778275,15.040329
0.08666992,15.2001
4.445717,9.561329
0.2184906,15.503765
-0.24000168,16.15955
0.7825279,14.083071
0.70809174,14.067875
0.52973557,14.633702
0.31007385,15.369188
1.1426449,13.617356
1.1295242,13.846577
0.8829231,1.038209
2.2829208,11.66618
0.10263443,15.601059
-0.8758278,17.698193
-0.18572426,15.990794
1.4832611,12.789148
1.0296555,14.068182
1.3018303,1.1120319
-0.114421844,16.129843
4.1132927,9.395485
0.2982731,14.940643
1.0854931,13.767857
-0.08040428,15.804643
-0.83898926,17.671715
4.263809,9.5456295
3.1561947,10.385937
4.211565,9.383318
6.8974495,5.1969757
6.198601,7.3336563
4.5911083,8.703409
1.3259621,13.166073
-0.27679062,16.115318
2.9280548,10.931786
-0.61288834,16.416908
2.996232,10.487705
0.25686264,15.106439
-0.26631355,16.512922
0.44055367,14.980125
-0.1607666,16.30527
1.2832794,13.103715
1.100338,13.532877
-0.21700668,16.113136
-0.20472336,16.244877
0.52275085,14.652137
-0.8504696,17.58244
0.74256897,14.30933
0.72857857,14.138947
1.4221973,12.727327
1.0694008,13.99681
-0.24656487,16.224037
6.5782566,0.3061142
0.618145,14.572742
0.45254517,14.604765
-0.08629608,15.595438
0.5955982,14.902735
0.04930401,15.733407
0.6237488,14.706792
-0.23854065,15.868122
-0.53282166,16.29747
0.42965508,14.963985
-0.14439774,16.060303
-0.90382004,17.433191
1.1774197,13.097351
1.0489807,13.853596
3.2027588,10.572899
-0.13342285,15.227999
2.8785725,10.213381
4.564184,8.739271
-0.11277008,15.660271
0.37833786,14.897036
-0.038082123,15.806674
2.037753,1.8892479
1.0256958,13.743431
0.9067135,13.818115
2.5482674,11.449725
0.8839531,13.780748
0.5518265,15.023857
0.42642832,0.84623814
5.6539307,7.8143616
1.0000782,13.439425
0.32342625,15.299226
4.1618137,9.398016
3.8581848,9.492001
0.72823334,14.62838
-0.30078125,15.641615
-0.7545681,17.125977
0.5328541,14.887447
-0.3806057,16.129896
4.6932507,8.454554
2.7034302,11.0990715
1.4880903,12.669829
0.3772087,15.3762245
-0.41992188,16.71343
0.69447327,13.965385
0.43405914,15.156197
1.4651604,12.580669
0.12601662,15.493413
12.861055,3.874443
-0.2843933,16.203197
0.8828027,14.071161
-0.9282417,17.418827
-0.44197845,16.99115
0.42498016,14.36831
0.6943779,14.692755
0.5477295,14.742964
1.0806446,14.094188
0.22688293,15.50947
1.7533541,12.42202
-0.7568054,16.949074
0.2563057,15.403054
0.5015373,14.516289
0.2569809,15.532795
2.063528,11.651638
0.75533724,0.92634726
3.6268158,10.415155
0.35681152,15.065907
2.8747892,11.001418
0.62216187,14.385773
0.9083557,14.327736
-0.6748066,17.287344
3.139576,10.266125
4.565709,8.743112
-0.16654205,15.716367
3.0429287,10.876934
0.0978241,15.749081
-0.11708069,16.165207
0.47835922,14.868421
0.37171936,15.306898
0.9869337,13.809315
-0.8644428,17.335375
0.12491608,15.790798
-0.62119293,16.721191
1.343338,13.587242
-0.5479202,16.960073
0.7762222,13.971069
0.6855304,0.49350822
-0.7327843,16.683624
-0.31368828,16.332283
4.9537697,8.459614
1.9524367,12.0552225
3.4294128,10.087391
1.0292318,0.9564321
0.89292145,13.856865
1.2416344,1.4269295
